,user,id,text,created_at,clean_text,polarity,subjectivity,sentiment,neg,neu,pos,compound
374,@naa_two,602496168908591104,"Well played @ImRo45 :*
@mipaltan #ApunKaSuperstar #MI #MIvCSK #PepsiIPL #IPLFinal",2015-05-24 15:27:35+00:00,well played apunkasuperstar mi mivcsk pepsiipl iplfinal,0.0,0.0,positive,0.0,0.526,0.474,0.5423
375,@naa_two,602495173877084161,"RT @mohanstatsman: Rohit Sharma at Eden Gardens
in Tests: 177 on debut in 2013
in ODIs: 264 vs SL in 2014
in #IPL: 109* in 2012 &amp; 98* in 20…",2015-05-24 15:23:37+00:00,rohit sharma at eden gardens in tests 177 on debut in 2013 in odis 264 vs sl in 2014 in ipl 109 in 2012 amp 98 in 20,0.0,0.0,neutral,0.0,1.0,0.0,0.0
376,@naa_two,602494741511413761,"Hope #Hitman completes his unfinished 100 at Eden Gardens tonight! :*
@mipaltan #IPLFinal #PepsiIPL #MIvCSK #MI #ApunKaSuperstar",2015-05-24 15:21:54+00:00,hope hitman completes his unfinished 100 at eden gardens tonight iplfinal pepsiipl mivcsk mi apunkasuperstar,0.0,0.0,positive,0.0,0.828,0.172,0.4404
377,@naa_two,602493669933850624,Rohit Sharma &amp; Eden Gardens!! Dada ke baad humara #Hitman hi aata hai! @mipaltan #ApunKaSuperstar #MI #MIvCSK #PepsiIPL #IPLFinal,2015-05-24 15:17:39+00:00,rohit sharma amp eden gardens dada ke baad humara hitman hi aata hai apunkasuperstar mi mivcsk pepsiipl iplfinal,0.0,0.0,neutral,0.0,1.0,0.0,0.0
378,@naa_two,602482944754601985,@mipaltan Ganpati Bappa Moraya!! Houn jau dya! #IPLFinal #PepsiIPL #MIvCSK #MI #ApunKaSuperstar,2015-05-24 14:35:02+00:00,ganpati bappa moraya houn jau dya iplfinal pepsiipl mivcsk mi apunkasuperstar,0.0,0.0,neutral,0.0,1.0,0.0,0.0
379,@naa_two,602442462624227328,"RT @ESPNcricinfo: Stats preview to #IPL2015 final #CSKvMI: The best sloggers take on the best bowlers 

http://t.co/X4K3BSIIiM http://t.co/…",2015-05-24 11:54:10+00:00,stats preview to ipl2015 final cskvmi the best sloggers take on the best bowlers,0.6666666666666666,0.5333333333333333,positive,0.0,0.588,0.412,0.8555
380,@naa_two,602439575961632768,"Fuck. Kya??😂😂😂

RT @TimesNow: Cong leader Rita Bahuguna Joshi claims PM's 'Man Ki Baat' programme was inspired by Rahul Gandhi",2015-05-24 11:42:42+00:00,fuck kya cong leader rita bahuguna joshi claims pm s man ki baat programme was inspired by rahul gandhi,-0.4,0.6,negative,0.154,0.705,0.141,-0.0772
381,@naa_two,602438623309336577,"@waglenikhil "" @kumarketkar "" a journalist?? 😂😂😂
More like Congress bootlicker. He'd even fancy @OfficeOfRG as our PM. Imagine that. 😂",2015-05-24 11:38:55+00:00,a journalist more like congress bootlicker he d even fancy as our pm imagine that,0.5,0.5,positive,0.0,0.811,0.189,0.4201
382,@naa_two,602438264717357056,@waglenikhil Most of your lot are so mediocre that they cannot write logic and put out biased views.,2015-05-24 11:37:29+00:00,most of your lot are so mediocre that they cannot write logic and put out biased views,0.0,0.75,negative,0.116,0.884,0.0,-0.2732
383,@naa_two,602436874834083840,"@thatfreefall Disagree that RG's failure was just law and order. IG was definitely wrong the way she did it, but her son's acts were worse.",2015-05-24 11:31:58+00:00,disagree that rg s failure was just law and order ig was definitely wrong the way she did it but her son s acts were worse,-0.4055555555555556,0.6,negative,0.327,0.613,0.06,-0.8074
384,@naa_two,602368070703681537,@thatfreefall But Bluestar was against the Khalistani separatist movement right? She didn't do the Sikh genocide. It was her son.,2015-05-24 06:58:34+00:00,but bluestar was against the khalistani separatist movement right she didn t do the sikh genocide it was her son,0.2857142857142857,0.5357142857142857,neutral,0.0,1.0,0.0,0.0
385,@naa_two,602368070703681537,@thatfreefall But Bluestar was against the Khalistani separatist movement right? She didn't do the Sikh genocide. It was her son.,2015-05-24 06:58:34+00:00,but bluestar was against the khalistani separatist movement right she didn t do the sikh genocide it was her son,0.2857142857142857,0.5357142857142857,neutral,0.0,1.0,0.0,0.0
386,@naa_two,602367813026590722,"@waglenikhil Corruption level? Like seriously? 'Market ppl' generalization chodo, tweet with facts! Ashe kase journalist tumhi?",2015-05-24 06:57:32+00:00,corruption level like seriously market ppl generalization chodo tweet with facts ashe kase journalist tumhi,-0.3333333333333333,0.6666666666666666,positive,0.099,0.756,0.145,0.2023
387,@naa_two,602349619272519680,"@waglenikhil The way your lot had predicted an year ago, India should have been a fascist state with nation wide riots, no?",2015-05-24 05:45:15+00:00,the way your lot had predicted an year ago india should have been a fascist state with nation wide riots no,-0.1,0.4,negative,0.349,0.651,0.0,-0.8442
388,@naa_two,602348627554537472,"From ""Modi=bure din"" to this, @narendramodi  has done a damn good job!

RT @waglenikhil: Happy birthday Modi Sarkar! Achche din kab ayenge?",2015-05-24 05:41:18+00:00,from modi bure din to this has done a damn good job happy birthday modi sarkar achche din kab ayenge,0.75,0.8,positive,0.107,0.632,0.261,0.5994
389,@naa_two,602347999826579456,RT @mipaltan: We played every match like a final but today's game is the 1 that matters the most!Come on @mipaltan!#ApunKaSuperstar http://…,2015-05-24 05:38:48+00:00,we played every match like a final but today s game is the 1 that matters the most come on apunkasuperstar,0.033333333333333326,0.6333333333333333,positive,0.0,0.765,0.235,0.3818
390,@naa_two,602347920793309185,"@IndiaHistorypic The banner makes no sense. Should've been:

General Dyer 1919
Rajiv Gandhi 1984

Wonder who they hated more, mother or son?",2015-05-24 05:38:30+00:00,the banner makes no sense should ve been general dyer 1919 rajiv gandhi 1984 wonder who they hated more mother or son,-0.11666666666666665,0.5666666666666667,negative,0.242,0.758,0.0,-0.7506
391,@naa_two,602136125323354112,"RT @sn_quote: looks like co-ordinated effort by presstitutes to malign BJP &amp; its supporters..
@coolfunnytshirt http://t.co/BAufztiztA",2015-05-23 15:36:54+00:00,looks like co ordinated effort by presstitutes to malign bjp amp its supporters,0.0,0.0,positive,0.0,0.671,0.329,0.6597
392,@naa_two,602135289763495936,RT @OpIndia_com: A class 6th student will have better comprehension and analytical skills than writers at @firstpost: https://t.co/2r5SpFwt…,2015-05-23 15:33:34+00:00,a class 6th student will have better comprehension and analytical skills than writers at,0.5,0.5,positive,0.0,0.805,0.195,0.4404
393,@naa_two,602135064185438208,RT @timesofindia: #Agra: A father wants #euthanasia for 6 kids suffering from rare neuro disorder http://t.co/gpfPVT2vle,2015-05-23 15:32:41+00:00,agra a father wants euthanasia for 6 kids suffering from rare neuro disorder,0.25,0.5,negative,0.392,0.608,0.0,-0.7003
394,@naa_two,602131091705597952,"Fuck. Kya hai ye? Itni gandi harkat? 😂😂😂😂😂

RT @firstpost: http://t.co/8HBTicOsik http://t.co/Z3kWhsYQKB",2015-05-23 15:16:53+00:00,fuck kya hai ye itni gandi harkat,-0.4,0.6,negative,0.368,0.632,0.0,-0.5423
395,@naa_two,602009440380788737,"RT @MohitParmarr: He: aaj bahot pili

She: Maine bhi

He: aww

She: aww

He: awwwww

She: awwwww

He: awwwwwwwwwwww

She: awwwwwwwwww

*PS:…",2015-05-23 07:13:30+00:00,he aaj bahot pili she maine bhi he aww she aww he awwwww she awwwww he awwwwwwwwwwww she awwwwwwwwww ps,0.3,0.9,neutral,0.0,1.0,0.0,0.0
396,@naa_two,601651480563621888,"Next from @firstpost: Eid ka chaand not spotted. This should come as no surprise in Modi's India.
😂😂😂 #AdarshLiberals #Sickular",2015-05-22 07:31:05+00:00,next from eid ka chaand not spotted this should come as no surprise in modi s india adarshliberals sickular,0.0,0.0,negative,0.108,0.788,0.103,-0.0258
397,@naa_two,601649353460056064,"Kuch bhi ho, Modi ko ghasito.

RT @firstpost: No job for Muslim MBA? This should come as no surprise in Modi's India http://t.co/Jova7q6zPe",2015-05-22 07:22:38+00:00,kuch bhi ho modi ko ghasito no job for muslim mba this should come as no surprise in modi s india,0.0,0.0,negative,0.187,0.723,0.089,-0.3182
398,@naa_two,601648264392282112,"Fuck. Jadoo. 😂😂😂

RT @adventure_spots: Mount Rainer at sunset with two lenticular clouds above it http://t.co/m2wq0L4Be9",2015-05-22 07:18:18+00:00,fuck jadoo mount rainer at sunset with two lenticular clouds above it,-0.2,0.35,negative,0.241,0.759,0.0,-0.5423
399,@naa_two,601647451355754497,"RT @firstpost: Have to neutralise J&amp;K terrorists using terrorists, says Defence Minister Parrikar http://t.co/SyGqWemIka http://t.co/BqxF3M…",2015-05-22 07:15:05+00:00,have to neutralise j amp k terrorists using terrorists says defence minister parrikar,0.0,0.0,negative,0.466,0.455,0.08,-0.8316
400,@naa_two,601373965106290691,"RT @avarakai: Wah @nsitharaman ji....Jee baat...you hurt them, where it hurts most.  https://t.co/HMtN9aUvpD",2015-05-21 13:08:20+00:00,wah ji jee baat you hurt them where it hurts most,0.5,0.5,negative,0.419,0.581,0.0,-0.7579
401,@naa_two,601368180288688130,RT @AshDubey_: Hindus under attack................................ No? Why?  https://t.co/GNkAlQPNWA,2015-05-21 12:45:21+00:00,hindus under attack no why,0.0,0.0,negative,0.639,0.361,0.0,-0.6486
402,@naa_two,601367659448381441,"Every time I read @OpIndia_com, I'm like: Haila, bachpan se to main andhere mein tha!! 🙏",2015-05-21 12:43:17+00:00,every time i read com i m like haila bachpan se to main andhere mein tha,0.16666666666666666,0.3333333333333333,positive,0.0,0.828,0.172,0.3612
403,@naa_two,601367344590422016,"RT @OpIndia_com: More cases like those of Zeeshan Khan, but not worth news reports? http://t.co/bIXp4C0sBY http://t.co/1K8raCjbFU",2015-05-21 12:42:02+00:00,more cases like those of zeeshan khan but not worth news reports,0.175,0.3,negative,0.144,0.72,0.136,-0.0283
404,@naa_two,601365709533253632,"RT @parthya: #AdarshLiberals on Modi Sarkar

May 2014: THERE'LL BE FASCISM, RIOTS, WW 3!

May 2015: Meh, told ya India won't super bumper e…",2015-05-21 12:35:32+00:00,adarshliberals on modi sarkar may 2014 there ll be fascism riots ww 3 may 2015 meh told ya india won t super bumper e,0.3333333333333333,0.6666666666666666,positive,0.158,0.582,0.26,0.6124
405,@naa_two,601365709533253632,"RT @parthya: #AdarshLiberals on Modi Sarkar

May 2014: THERE'LL BE FASCISM, RIOTS, WW 3!

May 2015: Meh, told ya India won't super bumper e…",2015-05-21 12:35:32+00:00,adarshliberals on modi sarkar may 2014 there ll be fascism riots ww 3 may 2015 meh told ya india won t super bumper e,0.3333333333333333,0.6666666666666666,positive,0.158,0.582,0.26,0.6124
406,@naa_two,601283013276672000,"@JhaSanjay Thoda aur kam karte to @OfficeOfRG ji bhi vote kar paate! 😂😂😂
#RememberingRajiv",2015-05-21 07:06:56+00:00,thoda aur kam karte to ji bhi vote kar paate rememberingrajiv,0.0,0.0,neutral,0.0,1.0,0.0,0.0
407,@naa_two,601282810150719488,RT @UnSubtleDesi: Heres wht I love abt journos like @vaidehisachin. God level self troll abilities in a quest to defend their leader http:/…,2015-05-21 07:06:07+00:00,heres wht i love abt journos like god level self troll abilities in a quest to defend their leader http,0.5,0.6,positive,0.0,0.565,0.435,0.8689
408,@naa_two,601282387473903616,Bhai @kamaalrkhan aapko competition hai @ashutosh83B ji se.. 😂😂😂,2015-05-21 07:04:27+00:00,bhai aapko competition hai ji se,0.0,0.0,neutral,0.0,1.0,0.0,0.0
409,@naa_two,601281206156546048,"Pappu, Sr 🙏
#RememberingRajiv",2015-05-21 06:59:45+00:00,pappu sr rememberingrajiv,0.0,0.0,neutral,0.0,1.0,0.0,0.0
410,@naa_two,601281096051916801,"@JhaSanjay ji, @OfficeOfRG ko PM banao to triple digit bhi cross kar lega GDP growth! 🙏
#RememberingRajiv",2015-05-21 06:59:19+00:00,ji ko pm banao to triple digit bhi cross kar lega gdp growth rememberingrajiv,0.0,0.0,positive,0.0,0.833,0.167,0.3818
411,@naa_two,601278862236848128,"RT @shaitaankhopdi: #RememberingRajiv
#RememberingRaghu
#RememberingAyushmaan
#Roadies",2015-05-21 06:50:26+00:00,rememberingrajiv rememberingraghu rememberingayushmaan roadies,0.0,0.0,neutral,0.0,1.0,0.0,0.0
412,@naa_two,601278480299335680,RT @YearOfRat: Seriously! Anything less than another Bharat Ratna to a man who gave 1 to himself is an insult! http://t.co/Z0F6W5ljHj,2015-05-21 06:48:55+00:00,seriously anything less than another bharat ratna to a man who gave 1 to himself is an insult,-0.25,0.36666666666666664,negative,0.263,0.737,0.0,-0.6124
413,@naa_two,601278123569582080,"Bhosadika sala. Uda do ise.

RT @rahulroushan: Syed Ali Shah Geelani demanding Indian passport https://t.co/zCnUWrd6am",2015-05-21 06:47:30+00:00,bhosadika sala uda do ise syed ali shah geelani demanding indian passport,0.0,0.0,negative,0.147,0.853,0.0,-0.2263
414,@naa_two,601276349253201920,RT @SpokespersonMoD: Mirage 2000 lands on Yamuna Expressway. http://t.co/rpWPrvkEG9,2015-05-21 06:40:27+00:00,mirage 2000 lands on yamuna expressway,0.0,0.0,neutral,0.0,1.0,0.0,0.0
415,@naa_two,601276163214815232,RT @Trendulkar: Lovely quote placement. http://t.co/VaiYVgQvJN,2015-05-21 06:39:43+00:00,lovely quote placement,0.5,0.75,positive,0.0,0.345,0.655,0.5859
416,@naa_two,601065404958552064,RT @i_Psycho: Najeeb Jung thanks AAP for making him the first known governor to masses http://t.co/lgeEqvcmiY #KejriwalVsLG,2015-05-20 16:42:14+00:00,najeeb jung thanks aap for making him the first known governor to masses kejriwalvslg,0.225,0.26666666666666666,positive,0.0,0.818,0.182,0.4404
417,@naa_two,601065135029882880,RT @ShankhNaad: This is the difference of attitude. http://t.co/ZntJomuGen,2015-05-20 16:41:10+00:00,this is the difference of attitude,0.0,0.0,neutral,0.0,1.0,0.0,0.0
418,@naa_two,601063513830727681,"RT @RoflGandhi_: Sadhvi Pragya, Prachi, Sakshi Maharaj, Uma Bharti, Adityanath....Vimal se jyada Kesar toh BJP me hai.",2015-05-20 16:34:43+00:00,sadhvi pragya prachi sakshi maharaj uma bharti adityanath vimal se jyada kesar toh bjp me hai,0.0,0.0,neutral,0.0,1.0,0.0,0.0
419,@naa_two,601063469824094208,"RT @KyaUkhaadLega: Wife: New phone dilwa do !
Kejri: Kaunsa ?
Wife: Nexus 5
Kejri: Nexus ? Matlab LG Nexus, GET OUT ! LG ki agent hai tu

#…",2015-05-20 16:34:33+00:00,wife new phone dilwa do kejri kaunsa wife nexus 5 kejri nexus matlab lg nexus get out lg ki agent hai tu,0.13636363636363635,0.45454545454545453,neutral,0.0,1.0,0.0,0.0
420,@naa_two,601063318262939649,"RT @KyaUkhaadLega: Normal People : 3 stages of my life
Advani : 30 stages of my life",2015-05-20 16:33:56+00:00,normal people 3 stages of my life advani 30 stages of my life,0.15,0.6499999999999999,neutral,0.0,1.0,0.0,0.0
421,@naa_two,600990236097687552,"RT @Being_Humor: 3 stages of life of @ArvindKejriwal  

1) Janam 

2) Maut

3) Janam (U turn)

😂😂",2015-05-20 11:43:32+00:00,3 stages of life of 1 janam 2 maut 3 janam u turn,0.0,0.0,neutral,0.0,1.0,0.0,0.0
422,@naa_two,600988972999782400,RT @RoflGandhi_: Agar maggi par ban lag gaya toh jyadatar ladkiyan bio se cooking/culinary wagarh bhi hata lengi.,2015-05-20 11:38:31+00:00,agar maggi par ban lag gaya toh jyadatar ladkiyan bio se cooking culinary wagarh bhi hata lengi,0.0,0.0,negative,0.286,0.714,0.0,-0.7184
423,@naa_two,600988972999782400,RT @RoflGandhi_: Agar maggi par ban lag gaya toh jyadatar ladkiyan bio se cooking/culinary wagarh bhi hata lengi.,2015-05-20 11:38:31+00:00,agar maggi par ban lag gaya toh jyadatar ladkiyan bio se cooking culinary wagarh bhi hata lengi,0.0,0.0,negative,0.286,0.714,0.0,-0.7184
424,@naa_two,600948342344974337,@Trendulkar Harbhajan back in the team when Dhoni's no more a part of it.,2015-05-20 08:57:04+00:00,harbhajan back in the team when dhoni s no more a part of it,-0.125,0.25,negative,0.167,0.833,0.0,-0.296
425,@naa_two,600946678535884802,@harbhajan_singh pra!! Congo bhai!! Can't wait to see you play in all whites once again. :),2015-05-20 08:50:27+00:00,singh pra congo bhai can t wait to see you play in all whites once again,0.0,0.0,positive,0.0,0.854,0.146,0.34
426,@naa_two,600893699707375617,RT @nationalizer: Modi was absolutely right. People are proud to be an Indian under him and were ashamed to be an Indian an year ago. http:…,2015-05-20 05:19:56+00:00,modi was absolutely right people are proud to be an indian under him and were ashamed to be an indian an year ago http,0.5428571428571429,0.7678571428571428,neutral,0.11,0.78,0.11,0.0
427,@naa_two,600893608900734978,@firstpost Do you pay for these writers?? Like seriously?? Sigh.,2015-05-20 05:19:35+00:00,do you pay for these writers like seriously sigh,-0.3333333333333333,0.6666666666666666,positive,0.265,0.427,0.308,0.128
428,@naa_two,600890684300611584,"Does Uddhav Thackeray get the meaning of ""Line Of Credit""?? We aren't giving out doles to our neighbours! @AUThackeray",2015-05-20 05:07:57+00:00,does uddhav thackeray get the meaning of line of credit we aren t giving out doles to our neighbours,0.0,0.0,positive,0.0,0.762,0.238,0.6124
429,@naa_two,600889112715874305,"@TimesNow Mongolia = Mongols = Mughals = Muslim Invaders of distant past
Shivsena goes ""Spartaaa..!!"" 😂🙏",2015-05-20 05:01:43+00:00,mongolia mongols mughals muslim invaders of distant past shivsena goes spartaaa,-0.175,0.3,neutral,0.0,1.0,0.0,0.0
