,user,id,text,created_at,clean_text,polarity,subjectivity,sentiment,neg,neu,pos,compound,topic_id,topic
246,@naa_two,578743715079921664,"RT @dimaagkoshot: 100% agree with this. Dhoni and co. should wear ""Mujhe Chahiye World Cup"" topis and play. http://t.co/vuwHN8wSnp",2015-03-20 02:23:48+00:00,100 agree with this dhoni and co should wear mujhe chahiye world cup topis and play,0.0,0.0,positive,0.0,0.741,0.259,0.5994,2,Opposition
247,@naa_two,578405717993857024,RT @ajayendar: Why did Tagore write the National Anthem of Bangladesh? Isn't this clear sign of Hindu males trying to impose themselves on …,2015-03-19 04:00:44+00:00,why did tagore write the national anthem of bangladesh isn t this clear sign of hindu males trying to impose themselves on,0.10000000000000002,0.3833333333333333,positive,0.091,0.785,0.124,0.2023,0,Cricket
248,@naa_two,578405317790167040,RT @Madan_Chikna: India won the toss and elected to win the match. #INDvsBAN,2015-03-19 03:59:08+00:00,india won the toss and elected to win the match indvsban,0.8,0.4,positive,0.0,0.545,0.455,0.8176,0,Cricket
249,@naa_two,578230238087241728,RT @Dev_Fadnavis: #MahaBudget2015 brings yet another great news of LBT being scrapped from 1st August 2015.,2015-03-18 16:23:26+00:00,mahabudget2015 brings yet another great news of lbt being scrapped from 1st august 2015,0.8,0.75,positive,0.0,0.76,0.24,0.6249,0,Cricket
250,@naa_two,578017262650589185,RT @UnSubtleDesi: My doctor asked me to quit drinking cold water. So im selling my fridge. Touch my feet and praise me you puny humans #Pon…,2015-03-18 02:17:09+00:00,my doctor asked me to quit drinking cold water so im selling my fridge touch my feet and praise me you puny humans pon,-0.6,1.0,positive,0.0,0.865,0.135,0.5574,0,Cricket
251,@naa_two,577665846945808384,"RT @amreekandesi: ToI makes Shia-Sunni riot appear like Hindu-Muslim violence. Wow. Just wow. http://t.co/uhOnuqeCwC 

via @OpIndia_com",2015-03-17 03:00:45+00:00,toi makes shia sunni riot appear like hindu muslim violence wow just wow via com,0.1,1.0,positive,0.277,0.36,0.363,0.34,2,Opposition
252,@naa_two,577665846945808384,"RT @amreekandesi: ToI makes Shia-Sunni riot appear like Hindu-Muslim violence. Wow. Just wow. http://t.co/uhOnuqeCwC 

via @OpIndia_com",2015-03-17 03:00:45+00:00,toi makes shia sunni riot appear like hindu muslim violence wow just wow via com,0.1,1.0,positive,0.277,0.36,0.363,0.34,2,Opposition
253,@naa_two,577658724052910080,@RuD_2410 @LambaBhavesh kaunsa bus? BEST ya TMT?,2015-03-17 02:32:26+00:00,2410 kaunsa bus best ya tmt,1.0,0.3,positive,0.0,0.543,0.457,0.6369,1,Modi
254,@naa_two,577451772605644800,RT @Umar96Akmal: Thanks to god for giving me a lovely gift in shape of a Babby Girl,2015-03-16 12:50:05+00:00,thanks to god for giving me a lovely gift in shape of a babby girl,0.35,0.475,positive,0.0,0.362,0.638,0.9201,1,Modi
255,@naa_two,577447728562642944,"RT @Madan_Chikna: There is a typo in this trending topic- Youth Congress.

It should be ch...

well you know it.",2015-03-16 12:34:01+00:00,there is a typo in this trending topic youth congress it should be ch well you know it,0.0,0.0,positive,0.0,0.884,0.116,0.2732,1,Modi
256,@naa_two,577447164344832001,RT @The_Sleigher: Arvind Kejriwal started as Anil Kapoor of Nayak &amp; has now become Majnu Bhai of Welcome.,2015-03-16 12:31:47+00:00,arvind kejriwal started as anil kapoor of nayak amp has now become majnu bhai of welcome,0.8,0.9,positive,0.0,0.833,0.167,0.4588,1,Modi
257,@naa_two,577445255273795585,"RT @KyaUkhaadLega: Modi: Kabhi Parliament main bhi dikha karo !
Sachin: Kabhi India main bhi dikha karo !
Modi: Haha !
Sachin: Hahaha ! htt…",2015-03-16 12:24:11+00:00,modi kabhi parliament main bhi dikha karo sachin kabhi india main bhi dikha karo modi haha sachin hahaha htt,0.18333333333333335,0.3416666666666667,positive,0.0,0.72,0.28,0.765,2,Opposition
258,@naa_two,577444215350677504,RT @ScoopWhoop: Pilot takes creative #Trolling to new heights by drawing a penis shape on flight radar - http://t.co/L1kCf2kFoO http://t.co…,2015-03-16 12:20:03+00:00,pilot takes creative trolling to new heights by drawing a penis shape on flight radar,0.3181818181818182,0.7272727272727273,positive,0.0,0.818,0.182,0.4404,0,Cricket
259,@naa_two,577390805783949312,"RT @saaxenanurag: BBC, you are jokers ! Lol lol lol lol....
You idiots, you wanted to show documentary ? Today we saw a comedy show !!! htt…",2015-03-16 08:47:50+00:00,bbc you are jokers lol lol lol lol you idiots you wanted to show documentary today we saw a comedy show htt,0.4000000000000001,0.6,positive,0.0,0.539,0.461,0.9136,0,Cricket
260,@naa_two,577149384896290816,RT @coolfunnytshirt: I somehow agree with this! Nehru hamaare ghar aa kar WiFi router lagaa gaye the.. #BecauseOfNehru http://t.co/pTms1mYf…,2015-03-15 16:48:30+00:00,i somehow agree with this nehru hamaare ghar aa kar wifi router lagaa gaye the becauseofnehru,0.0,0.0,positive,0.0,0.848,0.152,0.3612,2,Opposition
261,@naa_two,577131461771317249,"RT @ajayendar: Well, didn't AAP say these are all the questions they had answers for when they promised free WiFi in Delhi? http://t.co/b1i…",2015-03-15 15:37:17+00:00,well didn t aap say these are all the questions they had answers for when they promised free wifi in delhi,0.4,0.8,positive,0.0,0.683,0.317,0.7845,2,Opposition
262,@naa_two,576591962129608705,"RT @RailMinIndia: 1st tech trial of automatic door closing system in a ladies first class coach of W Rly!'s EMU Rake,held successfully! htt…",2015-03-14 03:53:30+00:00,1st tech trial of automatic door closing system in a ladies first class coach of w rly s emu rake held successfully htt,0.5,0.6416666666666666,positive,0.0,0.856,0.144,0.4939,0,Cricket
263,@naa_two,576590551199285248,Darwaaze band karvaane se pehle #MumbaiLocal mein A/C lagvao. Safety ke naam pe garmiyon mein jeena haram kar denge ye log!! -_-',2015-03-14 03:47:54+00:00,darwaaze band karvaane se pehle mumbailocal mein a c lagvao safety ke naam pe garmiyon mein jeena haram kar denge ye log,0.0,0.0,positive,0.0,0.872,0.128,0.4215,0,Cricket
264,@naa_two,576212410123485184,@AUThackeray The TMC here is doing a pretty good job with roads recently. If only we could get more public parking spots with it.,2015-03-13 02:45:18+00:00,the tmc here is doing a pretty good job with roads recently if only we could get more public parking spots with it,0.29,0.6333333333333334,positive,0.0,0.766,0.234,0.7269,1,Modi
265,@naa_two,576211829380132865,@AUThackeray Hope your team looks into this and comes up with a solution. Need parking spots near station and busy streets.,2015-03-13 02:43:00+00:00,hope your team looks into this and comes up with a solution need parking spots near station and busy streets,0.1,0.35,positive,0.0,0.766,0.234,0.6369,1,Modi
266,@naa_two,575706680614199296,"RT @Vyangkaar: All these bunch of clowns for just free Wifi!! 
Delhi we salute you for your futuristic approach, Dil se...",2015-03-11 17:15:43+00:00,all these bunch of clowns for just free wifi delhi we salute you for your futuristic approach dil se,0.4,0.8,positive,0.0,0.845,0.155,0.5106,2,Opposition
267,@naa_two,575706157781667841,"RT @Being_Humor: Ashutosh: I can't hear.
Arnab: You'll hear. If I want you to hear you'll hear.

Dr. Arnab Goswami. ENT specialist.",2015-03-11 17:13:38+00:00,ashutosh i can t hear arnab you ll hear if i want you to hear you ll hear dr arnab goswami ent specialist,0.0,0.0,positive,0.0,0.936,0.064,0.0772,1,Modi
268,@naa_two,574955481371824130,RT @KP24: DO NOT SAY WE HAVENT PRIORITISED ODI CRICKET! We played a back to back Ashes to make sure England played 6 months of ODI's before…,2015-03-09 15:30:43+00:00,do not say we havent prioritised odi cricket we played a back to back ashes to make sure england played 6 months of odi s before,0.16666666666666666,0.2962962962962963,positive,0.0,0.738,0.262,0.7269,0,Cricket
269,@naa_two,574952425099939841,RT @s_navroop: India's Daughter - Truth Decoded Foreign Funding of Campaign -- https://t.co/2jRudEmRdH !!! @mediacrooks,2015-03-09 15:18:34+00:00,india s daughter truth decoded foreign funding of campaign,-0.125,0.125,positive,0.0,0.753,0.247,0.3182,0,Cricket
270,@naa_two,574951167651790848,RT @India_Policy: Krantikari Edu Min of Delhi Sisodia wants school to guarantee that student will not turn into Rapists. http://t.co/eP6gUP…,2015-03-09 15:13:35+00:00,krantikari edu min of delhi sisodia wants school to guarantee that student will not turn into rapists,0.2,0.1,positive,0.0,0.734,0.266,0.6643,0,Cricket
271,@naa_two,574950132560490496,"RT @coolfunnytshirt: This looks like those ads of Coaching Institutes with headlines saying ""List of our last year's toppers.."" http://t.co…",2015-03-09 15:09:28+00:00,this looks like those ads of coaching institutes with headlines saying list of our last year s toppers,0.0,0.06666666666666667,positive,0.0,0.865,0.135,0.3612,2,Opposition
272,@naa_two,574950113560293378,RT @USusheel: Congratulations! We have first victim in celebrating #IndiasDaughter. Liberals Rejoice Now! RT to shame the #Libtards http://…,2015-03-09 15:09:23+00:00,congratulations we have first victim in celebrating indiasdaughter liberals rejoice now rt to shame the libtards,0.0875,0.19166666666666665,positive,0.195,0.412,0.393,0.743,0,Cricket
273,@naa_two,574756090283356160,"RT @coolfunnytshirt: Times Now going silent. 

Arnab:Today we are going silent. I repeat, we are going silent. Yes, you have heard it right…",2015-03-09 02:18:25+00:00,times now going silent arnab today we are going silent i repeat we are going silent yes you have heard it right,0.07142857142857142,0.20892857142857144,positive,0.0,0.881,0.119,0.4019,0,Cricket
274,@naa_two,574189389187715073,"Ek number 😘

RT @AUThackeray: As the Marine Drive road gets strengthened, the look of the dividers is unveiled http://t.co/eWDZQRGwSS",2015-03-07 12:46:32+00:00,ek number as the marine drive road gets strengthened the look of the dividers is unveiled,0.0,0.0,positive,0.0,0.773,0.227,0.4767,2,Opposition
275,@naa_two,574056935953031168,"Religion of Peace. ✌

RT @timesofindia: Govt can’t stop marriage of minor Muslim girls: Plea http://t.co/R21twn5rKe",2015-03-07 04:00:13+00:00,religion of peace govt can t stop marriage of minor muslim girls plea,-0.05,0.2,positive,0.14,0.637,0.223,0.3182,0,Cricket
276,@naa_two,573852211630895104,"Dada 58/110 wins as captain in ODIs
MSD 59/112 wins as captain in ODIs

Dhoni you beauty! 😘😘😘 #IndVsWI #WIVsInd #WorldCup2015",2015-03-06 14:26:43+00:00,dada 58 110 wins as captain in odis msd 59 112 wins as captain in odis dhoni you beauty indvswi wivsind worldcup2015,0.3,0.2,positive,0.0,0.629,0.371,0.9042,0,Cricket
277,@naa_two,573844595466854400,RT @SirJadeja: Feels Proud That India Has Highest Winning Rate Away From Home. RT &amp; Spread To Whole World.#IndVsWI #WIvsInd #CWC15 http://t…,2015-03-06 13:56:27+00:00,feels proud that india has highest winning rate away from home rt amp spread to whole world indvswi wivsind cwc15,0.5,0.7166666666666667,positive,0.0,0.735,0.265,0.7579,2,Opposition
278,@naa_two,573844280189435905,RT @Trendulkar: The Mauka guy should retire. We are winning the World Cup.,2015-03-06 13:55:12+00:00,the mauka guy should retire we are winning the world cup,0.5,0.75,positive,0.0,0.746,0.254,0.5267,2,Opposition
279,@naa_two,573677542814576640,Time to get doused in a plethora of colours!! Happy Holi ppl!!,2015-03-06 02:52:39+00:00,time to get doused in a plethora of colours happy holi ppl,0.8,1.0,positive,0.0,0.73,0.27,0.5719,1,Modi
280,@naa_two,573509274241925120,"RT @TheShankhNaad: Fish are friend...Cows are not ?
Hypocrite Bollywood.
GO visit an abattoir first
#BeefBan 
@RichaChadha_ @ayushmannk htt…",2015-03-05 15:44:00+00:00,fish are friend cows are not hypocrite bollywood go visit an abattoir first beefban htt,0.25,0.3333333333333333,positive,0.0,0.814,0.186,0.4939,2,Opposition
281,@naa_two,573350066859089920,RT @scaryhairyman: This made me smile. #wa http://t.co/Vm1mhkzfUO,2015-03-05 05:11:22+00:00,this made me smile wa,0.3,0.1,positive,0.0,0.615,0.385,0.3612,2,Opposition
282,@naa_two,573340188723691520,"@NorinderMudi All your great humor aside, documenting rapists while the victim still awaits justice is pathetic. Expected better off you.",2015-03-05 04:32:07+00:00,all your great humor aside documenting rapists while the victim still awaits justice is pathetic expected better off you,0.025000000000000022,0.54,positive,0.289,0.315,0.395,0.4019,0,Cricket
283,@naa_two,573161195072462848,"RT @rahulroushan: ""communal"" Shazia is totally fit in BJP. Currently she appears the only one in the party equipped to take on the so-calle…",2015-03-04 16:40:52+00:00,communal shazia is totally fit in bjp currently she appears the only one in the party equipped to take on the so calle,0.13333333333333333,0.6,positive,0.0,0.793,0.207,0.6697,1,Modi
284,@naa_two,571994383718850560,@Oke_the_Pushkar And you need to change that. 60% ppl sharing 15% gdp. Need to move masses into manufacturing for economic growth.,2015-03-01 11:24:22+00:00,the pushkar and you need to change that 60 ppl sharing 15 gdp need to move masses into manufacturing for economic growth,0.2,0.2,positive,0.0,0.787,0.213,0.6597,0,Cricket
285,@naa_two,571890809798184960,"@Oke_the_Pushkar Populism over the years has brought down our economy. With Modi and Jaitley at helm, India couldn't have been luckier.",2015-03-01 04:32:48+00:00,the pushkar populism over the years has brought down our economy with modi and jaitley at helm india couldn t have been luckier,-0.15555555555555559,0.2888888888888889,positive,0.0,0.879,0.121,0.4404,0,Cricket
286,@naa_two,571570510066159616,RT @NupurSharmaBJP: . @timesofindia Must carry a front-page apology tomorrow on this news-piece published without any due-diligence. http:/…,2015-02-28 07:20:03+00:00,must carry a front page apology tomorrow on this news piece published without any due diligence http,-0.125,0.375,positive,0.0,0.926,0.074,0.0516,1,Modi
287,@naa_two,571175362136137729,"RT @firstpost: Suresh Prabhu's Rail Budget 2015 pleases the aam aadmi, not political allies http://t.co/PqApt6aR0L http://t.co/Xmo6qd4qM4",2015-02-27 05:09:52+00:00,suresh prabhu s rail budget 2015 pleases the aam aadmi not political allies,0.0,0.1,positive,0.0,0.803,0.197,0.4019,2,Opposition
288,@naa_two,568968636431339522,"Inshaallah boys will play well. ;) #PakvsWI #cwc15 

RT @Madan_Chikna: Pakistan- We will beat England score. Inshaallah

#WIvsPAK",2015-02-21 03:01:08+00:00,inshaallah boys will play well pakvswi cwc15 pakistan we will beat england score inshaallah wivspak,0.0,0.0,positive,0.0,0.743,0.257,0.5423,1,Modi
289,@naa_two,568967983940239360,RT @Psilosophy: Even Chandrachoor Singh featured in more movies than Pakistan has won world cup matches.,2015-02-21 02:58:32+00:00,even chandrachoor singh featured in more movies than pakistan has won world cup matches,0.5,0.5,positive,0.0,0.778,0.222,0.5719,2,Opposition
290,@naa_two,568965947484041216,RT @ZaltzCricket: Pakistan top 4 antiamassed 1 run between them. Fewest ever scored by a top-4 in an ODI. http://t.co/Doxb8aeXUW #whatisthi…,2015-02-21 02:50:27+00:00,pakistan top 4 antiamassed 1 run between them fewest ever scored by a top 4 in an odi whatisthi,0.5,0.5,positive,0.0,0.783,0.217,0.3818,1,Modi
291,@naa_two,568608645748953088,"RT @Being_Humor: Good Morning.
Now help this guy. 😂😂 http://t.co/e5HuuJWTIa",2015-02-20 03:10:40+00:00,good morning now help this guy,0.7,0.6000000000000001,positive,0.0,0.417,0.583,0.6808,0,Cricket
292,@naa_two,568594063407996929,"This.
""@ChinmayGawas: @Naa_Two Time has changed..
Now its
Human &lt;&lt; GOD &lt;&lt;&lt; Rajanikanth &lt;&lt;&lt;&lt;&lt; Gurmeet Ram Rahim Singh Insan 
#BlockBusterMSG""",2015-02-20 02:12:43+00:00,this two time has changed now its human lt lt god lt lt lt rajanikanth lt lt lt lt lt gurmeet ram rahim singh insan blockbustermsg,0.0,0.1,positive,0.0,0.923,0.077,0.2732,1,Modi
293,@naa_two,567734654845743104,RT @AUThackeray: Wow! Look at the buzz! heard #Mumbai24hrs  #MumbaiNightLife were trending! This idea belongs to #Mumbai so happy! Will ens…,2015-02-17 17:17:44+00:00,wow look at the buzz heard mumbai24hrs mumbainightlife were trending this idea belongs to mumbai so happy will ens,0.45,1.0,positive,0.0,0.666,0.334,0.8605,2,Opposition
294,@naa_two,567734654845743104,RT @AUThackeray: Wow! Look at the buzz! heard #Mumbai24hrs  #MumbaiNightLife were trending! This idea belongs to #Mumbai so happy! Will ens…,2015-02-17 17:17:44+00:00,wow look at the buzz heard mumbai24hrs mumbainightlife were trending this idea belongs to mumbai so happy will ens,0.45,1.0,positive,0.0,0.666,0.334,0.8605,2,Opposition
